cod_universidad,des_universidad,anio,des_capitulo,des_articulo,des_concepto,des_subconcepto,des_partida,des_seccion,des_servicio,des_unidad_de_coste,des_organica_libre_1,des_organica_libre_2,des_grupo,des_funcion,des_subfuncion,des_programa,des_subprograma,fecha_referencia,credito_inicial,modificaciones,credito_total,gastos_comprometidos,obligaciones_reconocidas,pagos_netos
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,MATERIAL-DE-OFICINA,REPROGRAFIA,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,1000,0,1000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,REUNIONES-Y-CONFERENCIAS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,20000,0,20000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,REUNIONES-Y-CONFERENCIAS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,3000,0,3000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,FUNCIONARIOS,RETRIBUCIONES-BASICAS,RETRIBUCIONES-BASICAS-FUNCIONARIOS-GRUPO-A1,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,GERENCIA-Y-SERVICIOS,no-informado,2021-12-31T00:00Z,862070,0,862070,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,FUNCIONARIOS,RETRIBUCIONES-BASICAS,RETRIBUCIONES-BASICAS-FUNCIONARIOS-GRUPO-A2,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,GERENCIA-Y-SERVICIOS,no-informado,2021-12-31T00:00Z,3076662,0,3076662,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,FUNCIONARIOS,RETRIBUCIONES-BASICAS,RETRIBUCIONES-BASICAS-FUNCIONARIOS-GRUPO-C1,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,GERENCIA-Y-SERVICIOS,no-informado,2021-12-31T00:00Z,2138500,0,2138500,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,FUNCIONARIOS,RETRIBUCIONES-BASICAS,RETRIBUCIONES-BASICAS-FUNCIONARIOS-GRUPO-C2,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,GERENCIA-Y-SERVICIOS,no-informado,2021-12-31T00:00Z,1589877.5,0,1589877.5,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,FUNCIONARIOS,RETRIBUCIONES-BASICAS,TRIENIOS-DE-FUNCIONARIOS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,GERENCIA-Y-SERVICIOS,no-informado,2021-12-31T00:00Z,1196000,0,1196000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,FUNCIONARIOS,RETRIBUCIONES-COMPLEMENTARIAS-DE-FUNCIONARIOS,COMPLEMENTO-DE-DESTINO,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,GERENCIA-Y-SERVICIOS,no-informado,2021-12-31T00:00Z,4016504.5,0,4016504.5,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,FUNCIONARIOS,RETRIBUCIONES-COMPLEMENTARIAS-DE-FUNCIONARIOS,COMPLEMENTOS-ESPECIFICOS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,GERENCIA-Y-SERVICIOS,no-informado,2021-12-31T00:00Z,6618862.5,0,6618862.5,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,LABORALES,RELACION-LABORAL-PUESTOS-DE-TRABAJO,RETRIBUCIONES-BASICAS-PERSONAL-LABORAL-FIJO,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,GERENCIA-Y-SERVICIOS,no-informado,2021-12-31T00:00Z,2577514,0,2577514,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,LABORALES,RELACION-LABORAL-PUESTOS-DE-TRABAJO,RETRIBUCIONES-COMPLEMENTARIAS-PERSONAL-LABORAL-FIJO,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,GERENCIA-Y-SERVICIOS,no-informado,2021-12-31T00:00Z,454079,0,454079,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,LABORALES,RELACION-LABORAL-PUESTOS-DE-TRABAJO,TRIENIOS-PERSONAL-LABORAL-FIJO,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,GERENCIA-Y-SERVICIOS,no-informado,2021-12-31T00:00Z,336000,0,336000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,LABORALES,OTRO-PERSONAL-CON-CONTRATO-LABORAL,PERSONAL-LABORAL-NO-PERMANENTE,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,GERENCIA-Y-SERVICIOS,no-informado,2021-12-31T00:00Z,1517500,0,1517500,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,LABORALES,OTRO-PERSONAL-CON-CONTRATO-LABORAL,PERSONAL-ALTA-DIRECCION-Y-FUERA-DE-CONVENIO,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,GERENCIA-Y-SERVICIOS,no-informado,2021-12-31T00:00Z,1527698.98,0,1527698.98,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,LABORALES,OTRO-PERSONAL-CON-CONTRATO-LABORAL,TRIENIOS-PERSONAL-LABORAL-NO-PERMANENTE,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,GERENCIA-Y-SERVICIOS,no-informado,2021-12-31T00:00Z,135300,0,135300,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,INCENTIVOS-AL-RENDIMIENTO,COMPLEMENT-PRODUCTIVIDAD,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,GERENCIA-Y-SERVICIOS,no-informado,2021-12-31T00:00Z,2571085,0,2571085,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,INCENTIVOS-AL-RENDIMIENTO,GRATIFICACIONES,GRATIFICACIONES-D.,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,GERENCIA-Y-SERVICIOS,no-informado,2021-12-31T00:00Z,300000,0,300000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,CUOTAS-PRESTACIONES-Y-GASTOS-SOCIALES-A-CARGO-DEL-EMPLEADOR,SEGURIDAD-SOCIAL,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,GERENCIA-Y-SERVICIOS,no-informado,2021-12-31T00:00Z,7582346.52,0,7582346.52,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-DE-PERSONAL,CUOTAS-PRESTACIONES-Y-GASTOS-SOCIALES-A-CARGO-DEL-EMPLEADOR,PRESTACIONES-SOCIALES,OTROS-GASTOS-PRESTACIONES,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,GERENCIA-Y-SERVICIOS,no-informado,2021-12-31T00:00Z,0,0,0,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,TRABAJOS-REALIZADOS-POR-OTRAS-EMPRESAS-Y-PROFESIONALES,OTROS-TRABAJOS-DE-EMPRESAS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,GERENCIA-Y-SERVICIOS,no-informado,2021-12-31T00:00Z,0,0,0,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,COMUNICACIONES,TELEFONOS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,30000,0,30000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,ARRENDAMIENTOS,ARRENDAM-OTRO-INMOV-MATERIAL,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,0,0,0,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,MATERIAL-DE-OFICINA,MATERIAL-DE-OFICINA,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,16000,0,16000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,MATERIAL-DE-OFICINA,REPROGRAFIA,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,2500,0,2500,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,SUMINISTROS,COMBUSTIBLES,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,800,0,800,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,COMUNICACIONES,TELEFONOS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,68000,0,68000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,TRANSPORTES,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,2000,0,2000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,PUBLICIDAD-Y-PROPAGANDA,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,4500,0,4500,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,REUNIONES-Y-CONFERENCIAS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,5000,0,5000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,REUNIONES-Y-CONFERENCIAS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,4000,0,4000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,OTROS-GASTOS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,30000,0,30000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,TRABAJOS-REALIZADOS-POR-OTRAS-EMPRESAS-Y-PROFESIONALES,ESTUDIOS-TECNICOS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,50000,0,50000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,TRABAJOS-REALIZADOS-POR-OTRAS-EMPRESAS-Y-PROFESIONALES,OTROS-TRABAJOS-DE-EMPRESAS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,17000,0,17000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,INDEMNIZ-POR-RAZON-SERVICIO,DIETAS,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,14000,0,14000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,INDEMNIZ-POR-RAZON-SERVICIO,LOCOMOCION,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,37000,0,37000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,INDEMNIZ-POR-RAZON-SERVICIO,OTRAS-INDEMNIZACIONES,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,2000,0,2000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,TRANSFERENCIAS-CORRIENTES,A-FAMILIAS-E-INSTITUCIONES-SIN-FINES-DE-LUCRO,A-FAMILIAS-E-INSTITUCIONES-SIN-FINES-DE-LUCRO,AYUDAS-SUBVENCIONES,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,0,0,0,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,INVERSIONES-REALES,INVERSION-NUEVA-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-LOS,INVERSIONES-NUEVAS-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-S,ADQUISICION-DE-OTROS-ACTIVOS-MATERIALES,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,4800,0,4800,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,ARRENDAMIENTOS,ARRENDAM-OTRO-INMOV-MATERIAL,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,20000,0,20000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,REPARAC-MANT-Y-CONSERVACION,EQUIPOS-PROCESOS-DE-INFORMAC,MANTENIMIENTO-SOFTWARE,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,147000,0,147000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,MATERIAL-DE-OFICINA,PRENSA-Y-REVISTAS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,2000,0,2000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,SUMINISTROS,OTROS-SUMINISTROS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,0,0,0,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,COMUNICACIONES,COMUNICACIONES-POSTALES,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,40000,0,40000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,TRANSPORTES,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,20000,0,20000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,JURIDICOS-CONTENCIOSOS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,70000,0,70000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,GASTOS-DIVERSOS,OTROS-GASTOS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,70000,0,70000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,TRABAJOS-REALIZADOS-POR-OTRAS-EMPRESAS-Y-PROFESIONALES,ESTUDIOS-TECNICOS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,100000,0,100000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-EN-BIENES-C-Y-SERV,MATERIAL-SUMINISTROS-Y-OTROS,TRABAJOS-REALIZADOS-POR-OTRAS-EMPRESAS-Y-PROFESIONALES,OTROS-TRABAJOS-DE-EMPRESAS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,110000,0,110000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-FINANCIEROS,INTERESES-PRESTAMOS-MONEDA-NACIONAL,SIN-DESCRIPCION,INTERESES-DE-PRESTAMOS-EN-MONEDA-NACIONAL,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,30000,0,30000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-FINANCIEROS,DE-DEPOSITOS-FIANZAS-Y-OTROS,INTERESES-DE-DEMORA,no-informado,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,6000,0,6000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-FINANCIEROS,OP-FINANACIERAS,GASTOS-FINANCIEROS,GASTOS-FINANCIEROS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,610000,0,610000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,GASTOS-FINANCIEROS,OP-FINANACIERAS,GASTOS-FINANCIEROS,GASTOS-DE-AVALES,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,49000,0,49000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,TRANSFERENCIAS-CORRIENTES,A-FAMILIAS-E-INSTITUCIONES-SIN-FINES-DE-LUCRO,A-FAMILIAS-E-INSTITUCIONES-SIN-FINES-DE-LUCRO,AYUDAS-SUBVENCIONES,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,20000,0,20000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,INVERSIONES-REALES,INVERSION-NUEVA-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-LOS,INVERSIONES-NUEVAS-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-S,EDIFICIOS-Y-OTRAS-CONSTRUCCIONES-INVERSION-NUEVA,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,9540000,0,9540000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,INVERSIONES-REALES,INVERSION-NUEVA-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-LOS,INVERSIONES-NUEVAS-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-S,EQUIPAMIENTO-PARA-PROCESO-DE-INFORMACION,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,90000,0,90000,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,INVERSIONES-REALES,INVERSION-NUEVA-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-LOS,INVERSIONES-NUEVAS-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-S,EQUIPAMIENTO-PARA-PROCESO-DE-INFORMACION,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,0,0,0,0,0,0
036,Universidad-Carlos-III-de-Madrid,2022,INVERSIONES-REALES,INVERSION-NUEVA-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-LOS,INVERSIONES-NUEVAS-ASOCIADA-AL-FUNCIONAMIENTO-OPERATIVO-DE-S,EQUIPOS-TECNICOS,no-informado,Universidad-Carlos-III-de-Madrid,Centros-actividad-intercampus,no-informado,no-informado,no-informado,no-informado,no-informado,DIRECCION-Y-GESTION,OBJETIVOS-GENERALES,no-informado,2021-12-31T00:00Z,270000,0,270000,0,0,0
