cod_universidad,des_universidad,anio,des_capitulo,des_articulo,des_concepto,des_subconcepto,des_partida,des_seccion,des_servicio,des_unidad_de_coste,des_organica_libre_1,des_organica_libre_2,des_grupo,des_funcion,des_subfuncion,des_programa,des_subprograma,fecha_referencia,credito_inicial,modificaciones,credito_total,gastos_comprometidos,obligaciones_reconocidas,pagos_netos
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-FUNCIONARIO,RETRIBUCIONES-BASICAS,RETRIBUCIONES-BASICAS-PDI-FUNCIONARIO,Retribuciones-Basicas-PDI-Funcionario,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,3.458980413E7,0,3.458980413E7,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-FUNCIONARIO,RETRIBUCIONES-BASICAS,TRIENIOS-PDI-FUNCIONARIO,Trienios-PDI-Funcionario,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,1.18939005E7,0,1.18939005E7,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-FUNCIONARIO,RETRIBUCIONES-BASICAS,PAGAS-EXTRAORDINARIAS-PDI-FUNCIONARIO,Pagas-Extraordinarias-PDI-Funcionario,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,9397875.97,0,9397875.97,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-FUNCIONARIO,RETRIBUCIONES-COMPLEMENTARIAS,RETRIBUCIONES-COMPLEMENTARIAS-PDI-FUNCIONARIO,Retribuciones-Complementarias-PDI-Funcionario,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,4.957877965E7,0,4.957877965E7,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-FUNCIONARIO,RETRIBUCIONES-COMPLEMENTARIAS,CARGOS-ACADEMICOS-PDI-FUNCIONARIO,Cargos-Academicos-PDI-Funcionario,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,1767419.09,0,1767419.09,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-FUNCIONARIO,RETRIBUCIONES-COMPLEMENTARIAS,EVALUACION-ACTIVIDAD-DOCENTE-PDI-FUNCIONARIO,Evaluacion-Actividad-Docente-PDI-Funcionario,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,1.652794477E7,0,1.652794477E7,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-FUNCIONARIO,RETRIBUCIONES-COMPLEMENTARIAS,EVALUACION-ACTIVIDAD-INVESTIGADORA-PDI-FUNCIONARIO,Evaluacion-Actividad-Investigadora-PDI-Funcionario,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,11031740,0,11031740,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-FUNCIONARIO,RETRIBUCIONES-COMPLEMENTARIAS,COMPLEMENTO-DOCENTE-PDI-FUNCIONARIO,Complemento-Docente-PDI-Funcionario,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,8673042.44,0,8673042.44,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-FUNCIONARIO,ASIGNACION-POR-DESTINO-EN-EL-EXTRANJERO,ASIGNACION-POR-DESTINO-EN-EL-EXTRANJERO,Asigancion-por-Destino-en-el-Extranjero,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,31617.02,0,31617.02,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-LABORAL,PERSONAL-LABORAL-FIJO,RETRIBUCIONES-BASICAS-PDI-LABORAL-FIJO,Retribuciones-Basicas-PDI-Laboral-Fijo,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,2.351484747E7,0,2.351484747E7,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-LABORAL,PERSONAL-LABORAL-FIJO,TRIENIOS-PDI-LABORAL-FIJO,Trienios-PDI-Laboral-Fijo,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,2335200.03,0,2335200.03,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-LABORAL,PERSONAL-LABORAL-FIJO,EVALUACION-ACTIVIDAD-DOCENTE-PDI-LABORAL-FIJO,Evaluacion-Actividad-Docente-PDI-Laboral-Fijo,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,2584039.56,0,2584039.56,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-LABORAL,PERSONAL-LABORAL-FIJO,COMPLEMENTO-DOCENTE-PDI-LABORAL-FIJO,Complemento-Docente-PDI-Laboral-Fijo,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,2162882.38,0,2162882.38,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-LABORAL,PERSONAL-LABORAL-FIJO,EVALUACION-ACTIV--INVESTIGADORA-PDI-LABORAL-FIJO,Evaluacion-Activ--Investigadora-PDI-Laboral-Fijo,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,1112853.4,0,1112853.4,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-LABORAL,PERSONAL-LABORAL-FIJO,CARGOS-ACADEMICOS-PDI-LABORAL-FIJO,Cargos-Academicos-PDI-Laboral-Fijo,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,527028.42,0,527028.42,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-LABORAL,PERSONAL-LABORAL-EVENTUAL,RETRIBUCIONES-BASICAS-PDI-LABORAL-EVENTUAL,Retribuciones-Basicas-PDI-Laboral-Eventual,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,3.900202524E7,0,3.900202524E7,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-LABORAL,PERSONAL-LABORAL-EVENTUAL,TRIENIOS-PDI-LABORAL-EVENTUAL,Trienios-PDI-Laboral-Eventual,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,962698.71,0,962698.71,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-LABORAL,PERSONAL-LABORAL-EVENTUAL,EVALUACION-ACTIVIDAD-DOCENTE-PDI-LABORAL-EVENTUAL,Evaluacion-Actividad-Docente-PDI-Laboral-Eventual,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,291900.65,0,291900.65,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-LABORAL,PERSONAL-LABORAL-EVENTUAL,COMPLEMENTO-DOCENTE-PDI-LABORAL-EVENTUAL,Complemento-Docente-PDI-Laboral-Eventual,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,3779111.18,0,3779111.18,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-LABORAL,PERSONAL-LABORAL-EVENTUAL,EVALUACION-ACT-INVESTIGADORA-PDI-LABORAL-EVENTUAL,Evaluacion-Act-Investigadora-PDI-Laboral-Eventual,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,200326.58,0,200326.58,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,INCENTIVOS-AL-RENDIMIENTO,PRODUCTIVIDAD,PRODUCTIVIDAD-PDI-FUNCIONARIO,Productividad-PDI-Funcionario,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,1491291.28,0,1491291.28,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,GASTOS-SOCIALES-A-CARGO-DEL-EMPLEADOR,CUOTAS-SOCIALES,SEGURIDAD-SOCIAL,Seguridad-Social,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,3.014655594E7,0,3.014655594E7,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,GASTOS-SOCIALES-A-CARGO-DEL-EMPLEADOR,CUOTAS-SOCIALES,PRESTACIONES-OBLIGATORIAS-INCAPACIDAD-TEMPORAL,Prestaciones-obligatorias-Incapacidad-Temporal,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,811195.65,0,811195.65,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,GASTOS-SOCIALES-A-CARGO-DEL-EMPLEADOR,PRESTACIONES-SOCIALES,INDEMNIZACIONES-E-INCENTIVOS-JUBILACION-VOLUNTARIA,Indemnizaciones-e-incentivos-Jubilacion-voluntaria,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,254253.75,0,254253.75,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,GASTOS-SOCIALES-A-CARGO-DEL-EMPLEADOR,PRESTACIONES-SOCIALES,PAGA-JUBILACION-PDI,Paga-Jubilacion-PDI,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,1470968.38,0,1470968.38,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,GASTOS-SOCIALES-A-CARGO-DEL-EMPLEADOR,PRESTACIONES-SOCIALES,COMPLEMENTO-SUELDO-INCAPACIDAD-TEMPORAL,Complemento-Sueldo-Incapacidad-Temporal,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,1364417.89,0,1364417.89,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,GASTOS-SOCIALES-A-CARGO-DEL-EMPLEADOR,PRESTACIONES-SOCIALES,INDEMNIZ-POR-FALLECIMIENTO-E-INCAPACIDAD-PERMANEN,Indemniz-por-Fallecimiento-e-Incapacidad-Permanen,VR-ORD-ACADEMICA,SV-NOM-Y-SS-PDI,no-informado,no-informado,no-informado,Desarrollo-de-la-Docencia-y-de-la-Investigacion,Desarrollo-de-la-Docencia-y-de-la-Investigacion,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,DESARROLLO-DE-LA-DOCENCIA-Y-DE-LA-INVESTIGACION,no-informado,2022-01-01T00:00Z,256471.61,0,256471.61,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,PERSONAL-LABORAL,PERSONAL-LABORAL-FIJO,OTRAS-RETRIBUCIONES-PAS-LABORAL-FIJO,Otras-Retribuciones-PAS-Laboral-Fijo,VR.PT.ECON-GERENCIA,EDIFICIO-ESTUDIANTES,no-informado,no-informado,no-informado,Direccion-y-Gestion,Direccion-y-Gestion,DIRECCION-Y-GESTION,DIRECCION-Y-GESTION,no-informado,2022-01-01T00:00Z,6000,0,6000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,INCENTIVOS-AL-RENDIMIENTO,GRATIFICACIONES,GRATIFICACIONES-PAS-FUNCIONARIO,Gratificaciones-PAS-Funcionario,VR.PT.ECON-GERENCIA,EDIFICIO-ESTUDIANTES,no-informado,no-informado,no-informado,Direccion-y-Gestion,Direccion-y-Gestion,DIRECCION-Y-GESTION,DIRECCION-Y-GESTION,no-informado,2022-01-01T00:00Z,35000,0,35000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,INCENTIVOS-AL-RENDIMIENTO,GRATIFICACIONES,GRATIFICACIONES-PAS-LABORAL-FIJO,Gratificaciones-PAS-Laboral-Fijo,VR.PT.ECON-GERENCIA,EDIFICIO-ESTUDIANTES,no-informado,no-informado,no-informado,Direccion-y-Gestion,Direccion-y-Gestion,DIRECCION-Y-GESTION,DIRECCION-Y-GESTION,no-informado,2022-01-01T00:00Z,6000,0,6000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-DE-PERSONAL,INCENTIVOS-AL-RENDIMIENTO,GRATIFICACIONES,GRATIFICACIONES-PAS-LABORAL-EVENTUAL,Gratificaciones-PAS-Laboral-Eventual,VR.PT.ECON-GERENCIA,EDIFICIO-ESTUDIANTES,no-informado,no-informado,no-informado,Direccion-y-Gestion,Direccion-y-Gestion,DIRECCION-Y-GESTION,DIRECCION-Y-GESTION,no-informado,2022-01-01T00:00Z,2000,0,2000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,ARRENDAMIENTOS-Y-CANONES,MATERIAL-DE-TRANSPORTE,MATERIAL-DE-TRANSPORTE,Material-de-Transporte,VR.PT.ECON-GERENCIA,EDIFICIO-ESTUDIANTES,no-informado,no-informado,no-informado,Direccion-y-Gestion,Direccion-y-Gestion,DIRECCION-Y-GESTION,DIRECCION-Y-GESTION,no-informado,2022-01-01T00:00Z,1500,0,1500,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,REPARACIONES-MANTENIMIENTO-Y-CONSERVACION,EDIFICIOS-Y-OTRAS-CONSTRUCCIONES,EDIFICIOS-Y-OTRAS-CONSTRUCCIONES,Edificios-y-Otras-Construcciones,VR.PT.ECON-GERENCIA,EDIFICIO-ESTUDIANTES,no-informado,no-informado,no-informado,Direccion-y-Gestion,Direccion-y-Gestion,DIRECCION-Y-GESTION,DIRECCION-Y-GESTION,no-informado,2022-01-01T00:00Z,2500,0,2500,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,REPARACIONES-MANTENIMIENTO-Y-CONSERVACION,MOBILIARIO-Y-ENSERES,MOBILIARIO-Y-ENSERES,Mobiliario-y-Enseres,VR.PT.ECON-GERENCIA,EDIFICIO-ESTUDIANTES,no-informado,no-informado,no-informado,Direccion-y-Gestion,Direccion-y-Gestion,DIRECCION-Y-GESTION,DIRECCION-Y-GESTION,no-informado,2022-01-01T00:00Z,3275,0,3275,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,MATERIAL-DE-OFICINA,FUNGIBLE-DE-OFICINA,Fungible-de-Oficina,VR.PT.ECON-GERENCIA,EDIFICIO-ESTUDIANTES,no-informado,no-informado,no-informado,Direccion-y-Gestion,Direccion-y-Gestion,DIRECCION-Y-GESTION,DIRECCION-Y-GESTION,no-informado,2022-01-01T00:00Z,160000,0,160000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,MATERIAL-DE-OFICINA,FUNGIBLES-DE-INFORMATICA,Fungibles-de-Informatica,VR.PT.ECON-GERENCIA,EDIFICIO-ESTUDIANTES,no-informado,no-informado,no-informado,Direccion-y-Gestion,Direccion-y-Gestion,DIRECCION-Y-GESTION,DIRECCION-Y-GESTION,no-informado,2022-01-01T00:00Z,10000,0,10000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,SUMINISTROS,FUNGIBLES-DE-LABORATORIO,Fungibles-de-Laboratorio,VR.PT.ECON-GERENCIA,EDIFICIO-ESTUDIANTES,no-informado,no-informado,no-informado,Direccion-y-Gestion,Direccion-y-Gestion,DIRECCION-Y-GESTION,DIRECCION-Y-GESTION,no-informado,2022-01-01T00:00Z,31000,0,31000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,SUMINISTROS,OTROS-SUMINISTROS,Otros-Suministros,VR.PT.ECON-GERENCIA,EDIFICIO-ESTUDIANTES,no-informado,no-informado,no-informado,Direccion-y-Gestion,Direccion-y-Gestion,DIRECCION-Y-GESTION,DIRECCION-Y-GESTION,no-informado,2022-01-01T00:00Z,6000,0,6000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,COMUNICACIONES,SERVICIOS-TELEFONICOS,Servicios-Telefonicos,VR.PT.ECON-GERENCIA,EDIFICIO-ESTUDIANTES,no-informado,no-informado,no-informado,Direccion-y-Gestion,Direccion-y-Gestion,DIRECCION-Y-GESTION,DIRECCION-Y-GESTION,no-informado,2022-01-01T00:00Z,33725,0,33725,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,COMUNICACIONES,SERVICIOS-TELEFONICOS,Consumo-Ibercom,VR.PT.ECON-GERENCIA,EDIFICIO-ESTUDIANTES,no-informado,no-informado,no-informado,Direccion-y-Gestion,Direccion-y-Gestion,DIRECCION-Y-GESTION,DIRECCION-Y-GESTION,no-informado,2022-01-01T00:00Z,0,0,0,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,COMUNICACIONES,SERVICIOS-POSTALES-Y-TELEGRAFICOS,Servicios-Postales-y-Telegraficos,VR.PT.ECON-GERENCIA,EDIFICIO-ESTUDIANTES,no-informado,no-informado,no-informado,Direccion-y-Gestion,Direccion-y-Gestion,DIRECCION-Y-GESTION,DIRECCION-Y-GESTION,no-informado,2022-01-01T00:00Z,7000,0,7000,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,COMUNICACIONES,SERVICIOS-POSTALES-Y-TELEGRAFICOS,Gastos-Ganes,VR.PT.ECON-GERENCIA,EDIFICIO-ESTUDIANTES,no-informado,no-informado,no-informado,Direccion-y-Gestion,Direccion-y-Gestion,DIRECCION-Y-GESTION,DIRECCION-Y-GESTION,no-informado,2022-01-01T00:00Z,0,0,0,0,0,0
010,Universidad-Complutense-de-Madrid,2022,GASTOS-CORRIENTES-EN-BIENES-Y-SERVICIOS,MATERIAL-SUMINISTROS-Y-OTROS,TRANSPORTE,OTROS-TRANSPORTES,Otros-Transportes,VR.PT.ECON-GERENCIA,EDIFICIO-ESTUDIANTES,no-informado,no-informado,no-informado,Direccion-y-Gestion,Direccion-y-Gestion,DIRECCION-Y-GESTION,DIRECCION-Y-GESTION,no-informado,2022-01-01T00:00Z,1000,0,1000,0,0,0
